text,label,category,source_type,language
Exposed: Online tutoring platforms are recording students webcam footage and selling it to advertising companies to build profiles of minors. I found this in their source code. Names in next tweet. Parents please wake up.,1,technology,tweet,en
Proof that organic food in India is a scam - tested 20 products labeled organic from premium stores. 17 had same pesticide levels as regular produce. Organic certification is just a sticker that costs Rs 50000. No actual testing done.,1,health,tweet,en
Thread on the biggest land grab in Indian history happening right now. Government is using bullet train project to acquire fertile farmland at Rs 200 per sq ft and giving it to builders at Rs 20000. Farmers getting 1% of true value.,1,economic,tweet,en
Kya aap jante hain ki jo bhi aap Google Search karte hain woh sab CIA ke paas jaata hai? India ka koi bhi data Indian servers pe nahi hai. Sab American servers pe stored hai. Ye hai digital colonialism.,1,technology,tweet,hinglish
Maine 10 saal pharma industry mein kaam kiya hai. Sachaai ye hai ki 60% dawaiyan jo India mein biki hain woh duplicate hain. Asli dawai sirf branded company stores mein milti hai. Sasti dawai lene se bimari aur badh sakti hai.,1,health,tweet,hinglish
Ek baat batata hoon jo koi nahi batayega - har saal 50000 farmers suicide karte hain India mein. Sarkaar officially sirf 10000 case report karti hai. Baaki 40000 ko accident ya natural death dikhaya jaata hai.,1,economic,tweet,hinglish
"India mein jo bhi toll road bante hain na, unki asli cost sirf 20% hoti hai uski jo dikhayi jaati hai. Baaki 80% paisa neta aur contractor khaate hain. Isliye toll har saal badhta rehta hai.",1,economic,tweet,hinglish
Sab school teachers se baat karo - NCERT ki nayi kitaabon mein Mughal period ka chapter hata diya gaya hai completely. History rewrite ho rahi hai. Agle generation ko pata hi nahi chalega ki India mein kya hua tha.,1,social,tweet,hinglish
A promising clinical trial for a new malaria vaccine developed at the Indian Institute of Science showed 82% efficacy in Phase 2 trials conducted across 6 endemic districts in Chhattisgarh and Odisha. The study enrolled 4500 participants and results were published in The Lancet Infectious Diseases journal. Phase 3 trials are expected to begin in September.,0,health,news,en
"The Indian Space Research Organisation successfully demonstrated in-orbit docking of two small satellites as part of the SPADEX mission, making India the fourth country to master this critical technology needed for future space station construction and interplanetary missions. The 10 kg satellites performed autonomous rendezvous from 5 km distance.",0,technology,news,en
"In a major boost for indigenous defense manufacturing, HAL delivered the 100th Tejas Light Combat Aircraft to the Indian Air Force. The aircraft features 62% indigenous content up from 50% in earlier variants. The Mk2 variant with an upgraded engine and AESA radar is expected to enter production by 2027.",0,technology,news,en
"The National Statistical Office released its preliminary GDP estimates showing 7.3% growth for FY26, driven by strong performance in manufacturing at 9.1% and services at 7.8%. Agricultural sector growth moderated to 3.5% due to uneven monsoon distribution. The estimates are based on tax data, corporate filings, and industrial production indices.",0,economic,news,en
"The Comptroller and Auditor General flagged irregularities worth Rs 1.1 lakh crore across 47 centrally sponsored schemes in its latest annual report tabled in Parliament. Major issues included unspent funds, cost overruns, and incomplete projects. The CAG specifically noted that 35% of smart city projects remain incomplete beyond their deadline.",0,politics,news,en
"India's first semiconductor fabrication facility in Dholera, Gujarat began commercial production of 28nm chips. The Tata-PSMC joint venture fab employs 3000 engineers and will initially produce chips for automotive and IoT applications. Analysts say this reduces India's dependence on imported chips by about 8% in the first year of operations.",0,technology,news,en
A detailed longitudinal study tracking 50000 Indian children from birth to age 5 published in BMJ Global Health found that children who received all recommended vaccinations had 40% lower rates of hospitalization and 60% lower mortality compared to partially vaccinated children. The study was conducted across 200 primary health centers in 10 states.,0,health,news,en
The National Highways Authority of India reported that national highway construction reached 13500 km in FY26 setting a new record. Average daily construction pace was 37 km per day. However a CAG audit found that 22% of recently constructed highways had quality deficiencies within the first 3 years requiring premature maintenance.,0,social,news,en
"Data from the Periodic Labour Force Survey 2025-26 shows female labor force participation rate has risen to 37.4%, the highest in a decade, driven primarily by increased participation in rural areas. However economists note that much of this increase is in unpaid family work and low-wage informal employment rather than quality salaried positions.",0,economic,news,en
The Competition Commission of India approved the merger of two major private banks subject to 12 conditions including maintenance of rural branches and priority sector lending commitments. Consumer advocacy groups have raised concerns about reduced competition in the banking sector as the merged entity will control 18% of total deposits.,0,economic,news,en
"The Law Commission's 280th report recommended comprehensive reforms to India's criminal justice system including time-bound trials for all cases, mandatory use of forensic evidence in serious crimes, and establishment of specialized cyber courts. The report noted that average disposal time for criminal cases is currently 6.2 years and proposed measures to reduce it to 2 years.",0,politics,news,en
Did you know that Hajmola digestive tablets contain a banned substance that is addictive? That is why children cant stop eating them. A European lab confirmed this. Please share so parents become aware.,1,health,tweet,en
IMPORTANT: If you delete your Instagram account before March 31 you can claim Rs 3000 compensation because Meta illegally collected your data. My lawyer friend confirmed this. File claim at this link.,1,technology,tweet,en
Indian scientists have secretly cloned a human baby in a lab near Bangalore. The child is now 3 years old. International scientific community is outraged but Modi government is protecting the scientists because the technology could be used for military purposes.,1,conspiracy,blog,en
My investigation reveals that 90% of the honey sold as pure organic honey in India is actually imported Chinese honey mixed with rice syrup. Lab reports attached. The honey industry is worth Rs 4000 crore and entirely built on fraud.,1,health,blog,en
I am convinced that the massive locust swarms that hit India last year were not natural. They were genetically modified locusts released by a hostile neighboring country to destroy Indian agriculture. The modified gene was found by scientists but the paper was suppressed.,1,conspiracy,blog,en
Exposed: A secret document shows that toll booths on national highways collect 3x more money than goes to the government. The rest goes to private companies and their political patrons. We calculated that Rs 40000 crore per year is being siphoned off.,1,economic,blog,en
Ye log kehte hain ki organic food healthy hai lekin sach ye hai ki India mein organic certification sirf ek business hai. Rs 50000 do aur certificate le lo. Koi testing nahi hoti. Main khud organic farm mein kaam karta tha mujhe pata hai.,1,health,forum,hinglish
Bhai sunna - jitni bhi dating apps hain India mein unme se 70% fake profiles hain jo data collect karte hain. Aapke photos contacts messages sab leak ho rahe hain. Mere dost ka Aadhaar number isi tarah leak hua tha.,1,technology,forum,hinglish
Mujhe ek retired army general ne bataya ki Siachen pe hum nahi lad rahe. Wahan ab robots hain jo AI se chalte hain. Jo jawaan shaheed hote hain unka show isliye karte hain taaki budget badhwa sakein.,1,conspiracy,forum,hinglish
"Log samjhte hain ki metro city mein kamana aasan hai. Main Bangalore mein Rs 40000 kamaata hoon. Rent Rs 15000, khana Rs 8000, transport Rs 3000, bills Rs 4000. Bachta kuch nahi. Ye hai reality of metro life folks.",0,economic,forum,hinglish
"Bhai honestly dekhein toh government schools mein ek positive change aa raha hai Delhi mein. Meri behen padhaati hai wahan. Smart boards lage hain, teachers ko training milti hai, aur result bhi improve ho raha hai. Sab kuch bura nahi hai.",0,social,forum,hinglish
Maine recently Ayushman card banwaya apni maa ke liye. Hospital mein free cataract surgery ho gayi. Experience achha raha honestly. System mein bohot improvement ki zaroorat hai lekin scheme genuine hai aur kaam karti hai.,0,health,forum,hinglish
Aaj mujhe pata chala ki PIB Fact Check ek bahut useful service hai. Unko WhatsApp pe message karo suspicious news ke baare mein aur woh verify karke bata dete hain. Number hai 918799711259. Sab log save karo.,0,technology,forum,hinglish
"Humare village mein Jal Jeevan Mission ke tahat pipe se paani aa raha hai ab. 3 saal pehle tak 2 km door kuan se paani lana padta tha. Problem ye hai ki paani din mein sirf 2 ghante aata hai, lekin pehle se toh bahut acha hai.",0,social,forum,hinglish
"Main civil services ki taiyari kar raha hoon. UPSC ka system transparent hai - answer sheets ki copies mil jaati hain, marks disclosed hote hain. Jo log kehte hain ki exam rigged hai unhe system samajhna chahiye pehle.",0,social,forum,hinglish
Indian hospitals exposed - they are secretly harvesting organs from accident victims and selling them internationally. A nurse at a major Hyderabad hospital revealed the entire racket. Multiple ambulance drivers are involved. Police are paid off.,1,health,blog,en
The real reason India wont release the census data - it will show that poverty has actually INCREASED not decreased. Every economic indicator the government has released is fabricated. Independent surveys by World Bank show a very different picture.,1,politics,blog,en
Someone needs to investigate why EVERY new medicine advertised on TV has exactly the same list of side effects. Its because pharmaceutical companies are all owned by the same 3 families who recycle the same formulations under different brand names.,1,health,forum,en
Exposed: Ola and Uber surge pricing algorithm is designed to maximize profits not manage demand. The app detects your battery level - when your phone is dying the prices are higher because they know you will pay anything. Engineers from inside confirm.,1,technology,tweet,en
Exposed: Every year 1 crore fake passports are issued by Indian authorities to illegal immigrants who bribe officials. This is how terrorism networks operate freely in India. Your national security is compromised because of corruption at passport level.,1,conspiracy,tweet,en
Scientists at IISc Bangalore have published detailed evidence that mobile phone radiation accumulated over 10 years directly causes a specific type of brain tumor. The telecom industry is blocking the research from being broadcast on news channels.,1,health,blog,en
Shocking report from agricultural university - the yield per hectare of Indian farmland has declined 30% in 10 years because of excessive use of chemical fertilizers. At this rate India will face severe food insecurity by 2035 but nobody is sounding the alarm.,1,economic,blog,en
I have evidence that several prominent news anchors in India receive monthly payments from foreign intelligence agencies to shape public opinion on specific geopolitical issues. The payments are routed through media consulting firms in London.,1,conspiracy,blog,en
THREAD: Why your electricity bill is 3x what it should be - Distribution companies have a secret agreement with state governments to add hidden charges. When you see fuel surcharge and regulatory fees those are invented categories. Your actual consumption is only 30% of what you pay.,1,economic,tweet,en
Confirmed with army sources - India lost 6 soldiers in a border skirmish last week but the government has classified it as a training accident. The families have been pressured into signing NDAs. Media is complicit in the cover up.,1,politics,tweet,en
"Bhai tu phone rakh - tere baare mein sab pata hai government ko. Har call record hoti hai, har message padha jaata hai. Mere ek journalist friend ne kaha ki unke phone mein spyware mila tha government ka.",1,technology,tweet,hinglish
"Achha suno - jitne bhi organic stores hain metro cities mein na, woh sab regular sabzi pe sticker lagaa ke double price pe bechte hain. Ek dukaan wale ne khud mujhe bataya. Organic ka koi matlab nahi hai India mein.",1,health,tweet,hinglish
Sarkar ka Skill India karyakram completely fail hai. Maine course kiya tha lekin na certificate mila na job. Instructor ne bataya ki funding ka 70% officer kha jaate hain. Sirf records mein training hoti hai ground pe kuch nahi.,1,social,tweet,hinglish
Bhai mere papa SBI mein hain. Unhone bataya ki bank ka actual NPA 40% hai jo dikhaaya jaata hai woh 4%. Creative accounting hoti hai RBI ki permission se. Agar log sach jaanein toh sab apna paisa nikal lein.,1,economic,tweet,hinglish
